file_id,file_location,file_name,file_size,img_lat,img_lon,img_width,img_len,img_date_time,img_exif_ver,img_make,img_model,img_rotate,img_tags,img_status,rvw_lvl,notes,musiq_score,dup_photo,dup_target
1098,/2025-04-23_la,PXL_20250423_184014307.jpg,3847973,33.982592,-118.467286,4080,3072,2025:04:23 11:40:14,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.388,2025-04-23_la/PXL_20250423_184312471.jpg,F
1099,/2025-04-23_la,PXL_20250423_184027004.jpg,3667492,33.982592,-118.467286,3072,4080,2025:04:23 11:40:27,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.215,2025-04-23_la/PXL_20250423_184312471.jpg,F
1100,/2025-04-23_la,PXL_20250423_184054589.jpg,4637633,33.982592,-118.467286,3072,4080,2025:04:23 11:40:54,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.001,2025-04-23_la/PXL_20250423_184312471.jpg,F
1101,/2025-04-23_la,PXL_20250423_184113227.jpg,4215966,33.982592,-118.467286,3072,4080,2025:04:23 11:41:13,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.253,2025-04-23_la/PXL_20250423_184312471.jpg,F
1102,/2025-04-23_la,PXL_20250423_184141042.jpg,2881381,33.982683,-118.467219,4080,3072,2025:04:23 11:41:41,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.961,2025-04-23_la/PXL_20250423_184312471.jpg,F
1103,/2025-04-23_la,PXL_20250423_184200546.jpg,3150845,33.982683,-118.467219,4080,3072,2025:04:23 11:42:00,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.173,2025-04-23_la/PXL_20250423_184312471.jpg,F
1104,/2025-04-23_la,PXL_20250423_184208558.jpg,3120635,33.982683,-118.467219,3072,4080,2025:04:23 11:42:08,0232,Google,Pixel 8 Pro,1, ,bad,1,,3.990,,F
1105,/2025-04-23_la,PXL_20250423_184213951.jpg,3275047,33.982683,-118.467219,3072,4080,2025:04:23 11:42:13,0232,Google,Pixel 8 Pro,1, ,bad,1,,3.842,,F
1106,/2025-04-23_la,PXL_20250423_184217671.jpg,3450631,33.982683,-118.467219,3072,4080,2025:04:23 11:42:17,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.054,2025-04-23_la/PXL_20250423_184312471.jpg,F
1107,/2025-04-23_la,PXL_20250423_184312471.jpg,2742099,33.983339,-118.467744,4080,3072,2025:04:23 11:43:12,0232,Google,Pixel 8 Pro,1, ,good,4,,5.395,,T
1108,/2025-04-23_la,PXL_20250423_184510642.jpg,4309581,33.983878,-118.468197,4080,3072,2025:04:23 11:45:10,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.791,2025-04-23_la/PXL_20250423_184312471.jpg,F
1109,/2025-04-23_la,PXL_20250423_184523509.jpg,4489801,33.983878,-118.468197,4080,3072,2025:04:23 11:45:23,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.593,2025-04-23_la/PXL_20250423_184312471.jpg,F
1110,/2025-04-23_la,PXL_20250423_184552767.jpg,4215585,33.983878,-118.468197,4080,3072,2025:04:23 11:45:52,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.554,2025-04-23_la/PXL_20250423_184312471.jpg,F
1111,/2025-04-23_la,PXL_20250423_184600298.jpg,4282646,33.983878,-118.468197,4080,3072,2025:04:23 11:46:00,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.461,2025-04-23_la/PXL_20250423_184312471.jpg,F
1112,/2025-04-23_la,PXL_20250423_184603423.jpg,3987189,33.983878,-118.468197,4080,3072,2025:04:23 11:46:03,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.756,2025-04-23_la/PXL_20250423_184312471.jpg,F
1113,/2025-04-23_la,PXL_20250423_184649182.jpg,3924654,33.983861,-118.468172,4080,3072,2025:04:23 11:46:49,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.728,2025-04-23_la/PXL_20250423_184312471.jpg,F
